cod_ibge,municipio,ano,idade_mae,nascimentos
2312403,São Gonçalo do Amarante - CE,2019,50 anos ou mais,
2312403,São Gonçalo do Amarante - CE,2019,Ignorada,
2312502,São João do Jaguaribe - CE,2014,Total,73.0
2312502,São João do Jaguaribe - CE,2014,Menos de 15 anos,1.0
2312502,São João do Jaguaribe - CE,2014,15 a 19 anos,11.0
2312502,São João do Jaguaribe - CE,2014,20 a 24 anos,14.0
2312502,São João do Jaguaribe - CE,2014,25 a 29 anos,24.0
2312502,São João do Jaguaribe - CE,2014,30 a 34 anos,14.0
2312502,São João do Jaguaribe - CE,2014,35 a 39 anos,6.0
2312502,São João do Jaguaribe - CE,2014,40 a 44 anos,3.0
2312502,São João do Jaguaribe - CE,2014,45 a 49 anos,
2312502,São João do Jaguaribe - CE,2014,50 anos ou mais,
2312502,São João do Jaguaribe - CE,2014,Ignorada,
2312502,São João do Jaguaribe - CE,2015,Total,75.0
2312502,São João do Jaguaribe - CE,2015,Menos de 15 anos,4.0
2312502,São João do Jaguaribe - CE,2015,15 a 19 anos,11.0
2312502,São João do Jaguaribe - CE,2015,20 a 24 anos,15.0
2312502,São João do Jaguaribe - CE,2015,25 a 29 anos,24.0
2312502,São João do Jaguaribe - CE,2015,30 a 34 anos,14.0
2312502,São João do Jaguaribe - CE,2015,35 a 39 anos,5.0
2312502,São João do Jaguaribe - CE,2015,40 a 44 anos,2.0
2312502,São João do Jaguaribe - CE,2015,45 a 49 anos,
2312502,São João do Jaguaribe - CE,2015,50 anos ou mais,
2312502,São João do Jaguaribe - CE,2015,Ignorada,
2312502,São João do Jaguaribe - CE,2016,Total,74.0
2312502,São João do Jaguaribe - CE,2016,Menos de 15 anos,1.0
2312502,São João do Jaguaribe - CE,2016,15 a 19 anos,14.0
2312502,São João do Jaguaribe - CE,2016,20 a 24 anos,24.0
2312502,São João do Jaguaribe - CE,2016,25 a 29 anos,18.0
2312502,São João do Jaguaribe - CE,2016,30 a 34 anos,9.0
2312502,São João do Jaguaribe - CE,2016,35 a 39 anos,8.0
2312502,São João do Jaguaribe - CE,2016,40 a 44 anos,
2312502,São João do Jaguaribe - CE,2016,45 a 49 anos,
2312502,São João do Jaguaribe - CE,2016,50 anos ou mais,
2312502,São João do Jaguaribe - CE,2016,Ignorada,
2312502,São João do Jaguaribe - CE,2017,Total,80.0
2312502,São João do Jaguaribe - CE,2017,Menos de 15 anos,
2312502,São João do Jaguaribe - CE,2017,15 a 19 anos,12.0
2312502,São João do Jaguaribe - CE,2017,20 a 24 anos,23.0
2312502,São João do Jaguaribe - CE,2017,25 a 29 anos,13.0
2312502,São João do Jaguaribe - CE,2017,30 a 34 anos,19.0
2312502,São João do Jaguaribe - CE,2017,35 a 39 anos,9.0
2312502,São João do Jaguaribe - CE,2017,40 a 44 anos,4.0
2312502,São João do Jaguaribe - CE,2017,45 a 49 anos,
2312502,São João do Jaguaribe - CE,2017,50 anos ou mais,
2312502,São João do Jaguaribe - CE,2017,Ignorada,
2312502,São João do Jaguaribe - CE,2018,Total,79.0
2312502,São João do Jaguaribe - CE,2018,Menos de 15 anos,
2312502,São João do Jaguaribe - CE,2018,15 a 19 anos,11.0
2312502,São João do Jaguaribe - CE,2018,20 a 24 anos,26.0
2312502,São João do Jaguaribe - CE,2018,25 a 29 anos,14.0
2312502,São João do Jaguaribe - CE,2018,30 a 34 anos,9.0
2312502,São João do Jaguaribe - CE,2018,35 a 39 anos,11.0
2312502,São João do Jaguaribe - CE,2018,40 a 44 anos,8.0
2312502,São João do Jaguaribe - CE,2018,45 a 49 anos,
2312502,São João do Jaguaribe - CE,2018,50 anos ou mais,
2312502,São João do Jaguaribe - CE,2018,Ignorada,
2312502,São João do Jaguaribe - CE,2019,Total,91.0
2312502,São João do Jaguaribe - CE,2019,Menos de 15 anos,
2312502,São João do Jaguaribe - CE,2019,15 a 19 anos,8.0
2312502,São João do Jaguaribe - CE,2019,20 a 24 anos,28.0
2312502,São João do Jaguaribe - CE,2019,25 a 29 anos,23.0
2312502,São João do Jaguaribe - CE,2019,30 a 34 anos,15.0
2312502,São João do Jaguaribe - CE,2019,35 a 39 anos,13.0
2312502,São João do Jaguaribe - CE,2019,40 a 44 anos,4.0
2312502,São João do Jaguaribe - CE,2019,45 a 49 anos,
2312502,São João do Jaguaribe - CE,2019,50 anos ou mais,
2312502,São João do Jaguaribe - CE,2019,Ignorada,
2312601,São Luís do Curu - CE,2014,Total,205.0
2312601,São Luís do Curu - CE,2014,Menos de 15 anos,3.0
2312601,São Luís do Curu - CE,2014,15 a 19 anos,51.0
2312601,São Luís do Curu - CE,2014,20 a 24 anos,51.0
2312601,São Luís do Curu - CE,2014,25 a 29 anos,47.0
2312601,São Luís do Curu - CE,2014,30 a 34 anos,32.0
2312601,São Luís do Curu - CE,2014,35 a 39 anos,14.0
2312601,São Luís do Curu - CE,2014,40 a 44 anos,6.0
2312601,São Luís do Curu - CE,2014,45 a 49 anos,1.0
2312601,São Luís do Curu - CE,2014,50 anos ou mais,
2312601,São Luís do Curu - CE,2014,Ignorada,
2312601,São Luís do Curu - CE,2015,Total,169.0
2312601,São Luís do Curu - CE,2015,Menos de 15 anos,2.0
2312601,São Luís do Curu - CE,2015,15 a 19 anos,42.0
2312601,São Luís do Curu - CE,2015,20 a 24 anos,39.0
2312601,São Luís do Curu - CE,2015,25 a 29 anos,38.0
2312601,São Luís do Curu - CE,2015,30 a 34 anos,34.0
2312601,São Luís do Curu - CE,2015,35 a 39 anos,11.0
2312601,São Luís do Curu - CE,2015,40 a 44 anos,3.0
2312601,São Luís do Curu - CE,2015,45 a 49 anos,
2312601,São Luís do Curu - CE,2015,50 anos ou mais,
2312601,São Luís do Curu - CE,2015,Ignorada,
2312601,São Luís do Curu - CE,2016,Total,146.0
2312601,São Luís do Curu - CE,2016,Menos de 15 anos,2.0
2312601,São Luís do Curu - CE,2016,15 a 19 anos,31.0
2312601,São Luís do Curu - CE,2016,20 a 24 anos,43.0
2312601,São Luís do Curu - CE,2016,25 a 29 anos,34.0
2312601,São Luís do Curu - CE,2016,30 a 34 anos,22.0
2312601,São Luís do Curu - CE,2016,35 a 39 anos,12.0
2312601,São Luís do Curu - CE,2016,40 a 44 anos,2.0
2312601,São Luís do Curu - CE,2016,45 a 49 anos,
2312601,São Luís do Curu - CE,2016,50 anos ou mais,
2312601,São Luís do Curu - CE,2016,Ignorada,
2312601,São Luís do Curu - CE,2017,Total,152.0
2312601,São Luís do Curu - CE,2017,Menos de 15 anos,1.0
2312601,São Luís do Curu - CE,2017,15 a 19 anos,33.0
2312601,São Luís do Curu - CE,2017,20 a 24 anos,39.0
2312601,São Luís do Curu - CE,2017,25 a 29 anos,35.0
2312601,São Luís do Curu - CE,2017,30 a 34 anos,22.0
2312601,São Luís do Curu - CE,2017,35 a 39 anos,16.0
2312601,São Luís do Curu - CE,2017,40 a 44 anos,4.0
2312601,São Luís do Curu - CE,2017,45 a 49 anos,1.0
2312601,São Luís do Curu - CE,2017,50 anos ou mais,
2312601,São Luís do Curu - CE,2017,Ignorada,1.0
2312601,São Luís do Curu - CE,2018,Total,164.0
2312601,São Luís do Curu - CE,2018,Menos de 15 anos,
2312601,São Luís do Curu - CE,2018,15 a 19 anos,31.0
2312601,São Luís do Curu - CE,2018,20 a 24 anos,40.0
2312601,São Luís do Curu - CE,2018,25 a 29 anos,37.0
2312601,São Luís do Curu - CE,2018,30 a 34 anos,35.0
2312601,São Luís do Curu - CE,2018,35 a 39 anos,19.0
2312601,São Luís do Curu - CE,2018,40 a 44 anos,2.0
2312601,São Luís do Curu - CE,2018,45 a 49 anos,
2312601,São Luís do Curu - CE,2018,50 anos ou mais,
2312601,São Luís do Curu - CE,2018,Ignorada,
2312601,São Luís do Curu - CE,2019,Total,153.0
2312601,São Luís do Curu - CE,2019,Menos de 15 anos,
2312601,São Luís do Curu - CE,2019,15 a 19 anos,31.0
2312601,São Luís do Curu - CE,2019,20 a 24 anos,43.0
2312601,São Luís do Curu - CE,2019,25 a 29 anos,28.0
2312601,São Luís do Curu - CE,2019,30 a 34 anos,31.0
2312601,São Luís do Curu - CE,2019,35 a 39 anos,15.0
2312601,São Luís do Curu - CE,2019,40 a 44 anos,5.0
2312601,São Luís do Curu - CE,2019,45 a 49 anos,
2312601,São Luís do Curu - CE,2019,50 anos ou mais,
2312601,São Luís do Curu - CE,2019,Ignorada,
2312700,Senador Pompeu - CE,2014,Total,298.0
2312700,Senador Pompeu - CE,2014,Menos de 15 anos,3.0
2312700,Senador Pompeu - CE,2014,15 a 19 anos,68.0
2312700,Senador Pompeu - CE,2014,20 a 24 anos,88.0
2312700,Senador Pompeu - CE,2014,25 a 29 anos,65.0
2312700,Senador Pompeu - CE,2014,30 a 34 anos,48.0
2312700,Senador Pompeu - CE,2014,35 a 39 anos,19.0
2312700,Senador Pompeu - CE,2014,40 a 44 anos,6.0
2312700,Senador Pompeu - CE,2014,45 a 49 anos,
2312700,Senador Pompeu - CE,2014,50 anos ou mais,
2312700,Senador Pompeu - CE,2014,Ignorada,1.0
2312700,Senador Pompeu - CE,2015,Total,303.0
2312700,Senador Pompeu - CE,2015,Menos de 15 anos,9.0
2312700,Senador Pompeu - CE,2015,15 a 19 anos,63.0
2312700,Senador Pompeu - CE,2015,20 a 24 anos,73.0
2312700,Senador Pompeu - CE,2015,25 a 29 anos,69.0
2312700,Senador Pompeu - CE,2015,30 a 34 anos,48.0
2312700,Senador Pompeu - CE,2015,35 a 39 anos,28.0
2312700,Senador Pompeu - CE,2015,40 a 44 anos,5.0
2312700,Senador Pompeu - CE,2015,45 a 49 anos,3.0
2312700,Senador Pompeu - CE,2015,50 anos ou mais,
2312700,Senador Pompeu - CE,2015,Ignorada,5.0
2312700,Senador Pompeu - CE,2016,Total,306.0
2312700,Senador Pompeu - CE,2016,Menos de 15 anos,6.0
2312700,Senador Pompeu - CE,2016,15 a 19 anos,67.0
2312700,Senador Pompeu - CE,2016,20 a 24 anos,80.0
2312700,Senador Pompeu - CE,2016,25 a 29 anos,65.0
2312700,Senador Pompeu - CE,2016,30 a 34 anos,53.0
2312700,Senador Pompeu - CE,2016,35 a 39 anos,25.0
2312700,Senador Pompeu - CE,2016,40 a 44 anos,6.0
2312700,Senador Pompeu - CE,2016,45 a 49 anos,
2312700,Senador Pompeu - CE,2016,50 anos ou mais,
2312700,Senador Pompeu - CE,2016,Ignorada,4.0
2312700,Senador Pompeu - CE,2017,Total,318.0
2312700,Senador Pompeu - CE,2017,Menos de 15 anos,5.0
2312700,Senador Pompeu - CE,2017,15 a 19 anos,55.0
2312700,Senador Pompeu - CE,2017,20 a 24 anos,86.0
2312700,Senador Pompeu - CE,2017,25 a 29 anos,64.0
2312700,Senador Pompeu - CE,2017,30 a 34 anos,58.0
2312700,Senador Pompeu - CE,2017,35 a 39 anos,30.0
2312700,Senador Pompeu - CE,2017,40 a 44 anos,7.0
2312700,Senador Pompeu - CE,2017,45 a 49 anos,1.0
2312700,Senador Pompeu - CE,2017,50 anos ou mais,
2312700,Senador Pompeu - CE,2017,Ignorada,12.0
2312700,Senador Pompeu - CE,2018,Total,307.0
2312700,Senador Pompeu - CE,2018,Menos de 15 anos,2.0
2312700,Senador Pompeu - CE,2018,15 a 19 anos,55.0
2312700,Senador Pompeu - CE,2018,20 a 24 anos,81.0
2312700,Senador Pompeu - CE,2018,25 a 29 anos,73.0
2312700,Senador Pompeu - CE,2018,30 a 34 anos,56.0
2312700,Senador Pompeu - CE,2018,35 a 39 anos,22.0
2312700,Senador Pompeu - CE,2018,40 a 44 anos,9.0
2312700,Senador Pompeu - CE,2018,45 a 49 anos,
2312700,Senador Pompeu - CE,2018,50 anos ou mais,
2312700,Senador Pompeu - CE,2018,Ignorada,9.0
2312700,Senador Pompeu - CE,2019,Total,285.0
2312700,Senador Pompeu - CE,2019,Menos de 15 anos,7.0
2312700,Senador Pompeu - CE,2019,15 a 19 anos,53.0
2312700,Senador Pompeu - CE,2019,20 a 24 anos,81.0
2312700,Senador Pompeu - CE,2019,25 a 29 anos,67.0
2312700,Senador Pompeu - CE,2019,30 a 34 anos,34.0
2312700,Senador Pompeu - CE,2019,35 a 39 anos,32.0
2312700,Senador Pompeu - CE,2019,40 a 44 anos,7.0
2312700,Senador Pompeu - CE,2019,45 a 49 anos,
2312700,Senador Pompeu - CE,2019,50 anos ou mais,
2312700,Senador Pompeu - CE,2019,Ignorada,4.0
2312809,Senador Sá - CE,2014,Total,84.0
2312809,Senador Sá - CE,2014,Menos de 15 anos,2.0
2312809,Senador Sá - CE,2014,15 a 19 anos,24.0
2312809,Senador Sá - CE,2014,20 a 24 anos,18.0
2312809,Senador Sá - CE,2014,25 a 29 anos,25.0
2312809,Senador Sá - CE,2014,30 a 34 anos,5.0
2312809,Senador Sá - CE,2014,35 a 39 anos,8.0
2312809,Senador Sá - CE,2014,40 a 44 anos,2.0
2312809,Senador Sá - CE,2014,45 a 49 anos,
2312809,Senador Sá - CE,2014,50 anos ou mais,
2312809,Senador Sá - CE,2014,Ignorada,
2312809,Senador Sá - CE,2015,Total,88.0
2312809,Senador Sá - CE,2015,Menos de 15 anos,2.0
2312809,Senador Sá - CE,2015,15 a 19 anos,26.0
2312809,Senador Sá - CE,2015,20 a 24 anos,18.0
2312809,Senador Sá - CE,2015,25 a 29 anos,20.0
2312809,Senador Sá - CE,2015,30 a 34 anos,13.0
2312809,Senador Sá - CE,2015,35 a 39 anos,5.0
2312809,Senador Sá - CE,2015,40 a 44 anos,2.0
2312809,Senador Sá - CE,2015,45 a 49 anos,1.0
2312809,Senador Sá - CE,2015,50 anos ou mais,1.0
2312809,Senador Sá - CE,2015,Ignorada,
2312809,Senador Sá - CE,2016,Total,111.0
2312809,Senador Sá - CE,2016,Menos de 15 anos,2.0
2312809,Senador Sá - CE,2016,15 a 19 anos,18.0
2312809,Senador Sá - CE,2016,20 a 24 anos,35.0
2312809,Senador Sá - CE,2016,25 a 29 anos,29.0
2312809,Senador Sá - CE,2016,30 a 34 anos,19.0
2312809,Senador Sá - CE,2016,35 a 39 anos,5.0
2312809,Senador Sá - CE,2016,40 a 44 anos,3.0
2312809,Senador Sá - CE,2016,45 a 49 anos,
2312809,Senador Sá - CE,2016,50 anos ou mais,
2312809,Senador Sá - CE,2016,Ignorada,
2312809,Senador Sá - CE,2017,Total,77.0
2312809,Senador Sá - CE,2017,Menos de 15 anos,
2312809,Senador Sá - CE,2017,15 a 19 anos,13.0
2312809,Senador Sá - CE,2017,20 a 24 anos,20.0
2312809,Senador Sá - CE,2017,25 a 29 anos,23.0
2312809,Senador Sá - CE,2017,30 a 34 anos,10.0
2312809,Senador Sá - CE,2017,35 a 39 anos,10.0
2312809,Senador Sá - CE,2017,40 a 44 anos,1.0
2312809,Senador Sá - CE,2017,45 a 49 anos,
2312809,Senador Sá - CE,2017,50 anos ou mais,
2312809,Senador Sá - CE,2017,Ignorada,
2312809,Senador Sá - CE,2018,Total,97.0
2312809,Senador Sá - CE,2018,Menos de 15 anos,1.0
2312809,Senador Sá - CE,2018,15 a 19 anos,26.0
2312809,Senador Sá - CE,2018,20 a 24 anos,24.0
2312809,Senador Sá - CE,2018,25 a 29 anos,22.0
2312809,Senador Sá - CE,2018,30 a 34 anos,15.0
2312809,Senador Sá - CE,2018,35 a 39 anos,6.0
2312809,Senador Sá - CE,2018,40 a 44 anos,2.0
2312809,Senador Sá - CE,2018,45 a 49 anos,1.0
2312809,Senador Sá - CE,2018,50 anos ou mais,
2312809,Senador Sá - CE,2018,Ignorada,
2312809,Senador Sá - CE,2019,Total,109.0
2312809,Senador Sá - CE,2019,Menos de 15 anos,2.0
2312809,Senador Sá - CE,2019,15 a 19 anos,14.0
2312809,Senador Sá - CE,2019,20 a 24 anos,32.0
2312809,Senador Sá - CE,2019,25 a 29 anos,27.0
2312809,Senador Sá - CE,2019,30 a 34 anos,20.0
2312809,Senador Sá - CE,2019,35 a 39 anos,14.0
2312809,Senador Sá - CE,2019,40 a 44 anos,
2312809,Senador Sá - CE,2019,45 a 49 anos,
2312809,Senador Sá - CE,2019,50 anos ou mais,
2312809,Senador Sá - CE,2019,Ignorada,
2312908,Sobral - CE,2014,Total,3457.0
2312908,Sobral - CE,2014,Menos de 15 anos,37.0
2312908,Sobral - CE,2014,15 a 19 anos,635.0
2312908,Sobral - CE,2014,20 a 24 anos,890.0
2312908,Sobral - CE,2014,25 a 29 anos,903.0
2312908,Sobral - CE,2014,30 a 34 anos,616.0
2312908,Sobral - CE,2014,35 a 39 anos,309.0
2312908,Sobral - CE,2014,40 a 44 anos,62.0
2312908,Sobral - CE,2014,45 a 49 anos,5.0
2312908,Sobral - CE,2014,50 anos ou mais,
2312908,Sobral - CE,2014,Ignorada,
2312908,Sobral - CE,2015,Total,3448.0
2312908,Sobral - CE,2015,Menos de 15 anos,23.0
2312908,Sobral - CE,2015,15 a 19 anos,570.0
2312908,Sobral - CE,2015,20 a 24 anos,877.0
2312908,Sobral - CE,2015,25 a 29 anos,947.0
2312908,Sobral - CE,2015,30 a 34 anos,646.0
2312908,Sobral - CE,2015,35 a 39 anos,318.0
2312908,Sobral - CE,2015,40 a 44 anos,61.0
2312908,Sobral - CE,2015,45 a 49 anos,6.0
2312908,Sobral - CE,2015,50 anos ou mais,
2312908,Sobral - CE,2015,Ignorada,
2312908,Sobral - CE,2016,Total,3267.0
2312908,Sobral - CE,2016,Menos de 15 anos,23.0
2312908,Sobral - CE,2016,15 a 19 anos,498.0
2312908,Sobral - CE,2016,20 a 24 anos,827.0
2312908,Sobral - CE,2016,25 a 29 anos,910.0
2312908,Sobral - CE,2016,30 a 34 anos,643.0
2312908,Sobral - CE,2016,35 a 39 anos,296.0
2312908,Sobral - CE,2016,40 a 44 anos,65.0
2312908,Sobral - CE,2016,45 a 49 anos,4.0
2312908,Sobral - CE,2016,50 anos ou mais,
2312908,Sobral - CE,2016,Ignorada,1.0
2312908,Sobral - CE,2017,Total,3273.0
2312908,Sobral - CE,2017,Menos de 15 anos,26.0
2312908,Sobral - CE,2017,15 a 19 anos,473.0
2312908,Sobral - CE,2017,20 a 24 anos,797.0
2312908,Sobral - CE,2017,25 a 29 anos,908.0
2312908,Sobral - CE,2017,30 a 34 anos,702.0
2312908,Sobral - CE,2017,35 a 39 anos,296.0
2312908,Sobral - CE,2017,40 a 44 anos,67.0
2312908,Sobral - CE,2017,45 a 49 anos,4.0
2312908,Sobral - CE,2017,50 anos ou mais,
2312908,Sobral - CE,2017,Ignorada,
2312908,Sobral - CE,2018,Total,3382.0
2312908,Sobral - CE,2018,Menos de 15 anos,21.0
2312908,Sobral - CE,2018,15 a 19 anos,455.0
2312908,Sobral - CE,2018,20 a 24 anos,836.0
2312908,Sobral - CE,2018,25 a 29 anos,890.0
2312908,Sobral - CE,2018,30 a 34 anos,754.0
2312908,Sobral - CE,2018,35 a 39 anos,349.0
2312908,Sobral - CE,2018,40 a 44 anos,75.0
2312908,Sobral - CE,2018,45 a 49 anos,1.0
2312908,Sobral - CE,2018,50 anos ou mais,1.0
2312908,Sobral - CE,2018,Ignorada,
2312908,Sobral - CE,2019,Total,3259.0
2312908,Sobral - CE,2019,Menos de 15 anos,27.0
2312908,Sobral - CE,2019,15 a 19 anos,395.0
2312908,Sobral - CE,2019,20 a 24 anos,797.0
2312908,Sobral - CE,2019,25 a 29 anos,850.0
2312908,Sobral - CE,2019,30 a 34 anos,769.0
2312908,Sobral - CE,2019,35 a 39 anos,343.0
2312908,Sobral - CE,2019,40 a 44 anos,75.0
2312908,Sobral - CE,2019,45 a 49 anos,3.0
2312908,Sobral - CE,2019,50 anos ou mais,
2312908,Sobral - CE,2019,Ignorada,
2313005,Solonópole - CE,2014,Total,174.0
2313005,Solonópole - CE,2014,Menos de 15 anos,3.0
2313005,Solonópole - CE,2014,15 a 19 anos,33.0
2313005,Solonópole - CE,2014,20 a 24 anos,48.0
2313005,Solonópole - CE,2014,25 a 29 anos,37.0
2313005,Solonópole - CE,2014,30 a 34 anos,29.0
2313005,Solonópole - CE,2014,35 a 39 anos,20.0
2313005,Solonópole - CE,2014,40 a 44 anos,4.0
2313005,Solonópole - CE,2014,45 a 49 anos,
2313005,Solonópole - CE,2014,50 anos ou mais,
2313005,Solonópole - CE,2014,Ignorada,
2313005,Solonópole - CE,2015,Total,194.0
2313005,Solonópole - CE,2015,Menos de 15 anos,2.0
2313005,Solonópole - CE,2015,15 a 19 anos,41.0
2313005,Solonópole - CE,2015,20 a 24 anos,51.0
2313005,Solonópole - CE,2015,25 a 29 anos,45.0
2313005,Solonópole - CE,2015,30 a 34 anos,35.0
2313005,Solonópole - CE,2015,35 a 39 anos,15.0
2313005,Solonópole - CE,2015,40 a 44 anos,3.0
2313005,Solonópole - CE,2015,45 a 49 anos,2.0
2313005,Solonópole - CE,2015,50 anos ou mais,
2313005,Solonópole - CE,2015,Ignorada,
2313005,Solonópole - CE,2016,Total,199.0
2313005,Solonópole - CE,2016,Menos de 15 anos,2.0
2313005,Solonópole - CE,2016,15 a 19 anos,42.0
2313005,Solonópole - CE,2016,20 a 24 anos,44.0
2313005,Solonópole - CE,2016,25 a 29 anos,36.0
2313005,Solonópole - CE,2016,30 a 34 anos,45.0
2313005,Solonópole - CE,2016,35 a 39 anos,20.0
2313005,Solonópole - CE,2016,40 a 44 anos,9.0
2313005,Solonópole - CE,2016,45 a 49 anos,1.0
2313005,Solonópole - CE,2016,50 anos ou mais,
2313005,Solonópole - CE,2016,Ignorada,
2313005,Solonópole - CE,2017,Total,199.0
2313005,Solonópole - CE,2017,Menos de 15 anos,
2313005,Solonópole - CE,2017,15 a 19 anos,30.0
2313005,Solonópole - CE,2017,20 a 24 anos,50.0
2313005,Solonópole - CE,2017,25 a 29 anos,53.0
2313005,Solonópole - CE,2017,30 a 34 anos,36.0
2313005,Solonópole - CE,2017,35 a 39 anos,24.0
2313005,Solonópole - CE,2017,40 a 44 anos,6.0
2313005,Solonópole - CE,2017,45 a 49 anos,
2313005,Solonópole - CE,2017,50 anos ou mais,
2313005,Solonópole - CE,2017,Ignorada,
2313005,Solonópole - CE,2018,Total,182.0
2313005,Solonópole - CE,2018,Menos de 15 anos,3.0
2313005,Solonópole - CE,2018,15 a 19 anos,23.0
2313005,Solonópole - CE,2018,20 a 24 anos,63.0
2313005,Solonópole - CE,2018,25 a 29 anos,35.0
2313005,Solonópole - CE,2018,30 a 34 anos,35.0
2313005,Solonópole - CE,2018,35 a 39 anos,17.0
2313005,Solonópole - CE,2018,40 a 44 anos,6.0
2313005,Solonópole - CE,2018,45 a 49 anos,
2313005,Solonópole - CE,2018,50 anos ou mais,
2313005,Solonópole - CE,2018,Ignorada,
2313005,Solonópole - CE,2019,Total,209.0
2313005,Solonópole - CE,2019,Menos de 15 anos,1.0
2313005,Solonópole - CE,2019,15 a 19 anos,32.0
2313005,Solonópole - CE,2019,20 a 24 anos,59.0
2313005,Solonópole - CE,2019,25 a 29 anos,45.0
2313005,Solonópole - CE,2019,30 a 34 anos,37.0
2313005,Solonópole - CE,2019,35 a 39 anos,26.0
2313005,Solonópole - CE,2019,40 a 44 anos,8.0
2313005,Solonópole - CE,2019,45 a 49 anos,1.0
2313005,Solonópole - CE,2019,50 anos ou mais,
2313005,Solonópole - CE,2019,Ignorada,
2313104,Tabuleiro do Norte - CE,2014,Total,402.0
2313104,Tabuleiro do Norte - CE,2014,Menos de 15 anos,5.0
2313104,Tabuleiro do Norte - CE,2014,15 a 19 anos,84.0
2313104,Tabuleiro do Norte - CE,2014,20 a 24 anos,116.0
2313104,Tabuleiro do Norte - CE,2014,25 a 29 anos,89.0
2313104,Tabuleiro do Norte - CE,2014,30 a 34 anos,74.0
2313104,Tabuleiro do Norte - CE,2014,35 a 39 anos,26.0
2313104,Tabuleiro do Norte - CE,2014,40 a 44 anos,8.0
2313104,Tabuleiro do Norte - CE,2014,45 a 49 anos,
2313104,Tabuleiro do Norte - CE,2014,50 anos ou mais,
2313104,Tabuleiro do Norte - CE,2014,Ignorada,
2313104,Tabuleiro do Norte - CE,2015,Total,403.0
2313104,Tabuleiro do Norte - CE,2015,Menos de 15 anos,9.0
2313104,Tabuleiro do Norte - CE,2015,15 a 19 anos,84.0
2313104,Tabuleiro do Norte - CE,2015,20 a 24 anos,107.0
2313104,Tabuleiro do Norte - CE,2015,25 a 29 anos,103.0
2313104,Tabuleiro do Norte - CE,2015,30 a 34 anos,65.0
2313104,Tabuleiro do Norte - CE,2015,35 a 39 anos,25.0
2313104,Tabuleiro do Norte - CE,2015,40 a 44 anos,10.0
2313104,Tabuleiro do Norte - CE,2015,45 a 49 anos,
2313104,Tabuleiro do Norte - CE,2015,50 anos ou mais,
2313104,Tabuleiro do Norte - CE,2015,Ignorada,
2313104,Tabuleiro do Norte - CE,2016,Total,361.0
2313104,Tabuleiro do Norte - CE,2016,Menos de 15 anos,5.0
2313104,Tabuleiro do Norte - CE,2016,15 a 19 anos,63.0
2313104,Tabuleiro do Norte - CE,2016,20 a 24 anos,117.0
2313104,Tabuleiro do Norte - CE,2016,25 a 29 anos,81.0
2313104,Tabuleiro do Norte - CE,2016,30 a 34 anos,57.0
2313104,Tabuleiro do Norte - CE,2016,35 a 39 anos,32.0
2313104,Tabuleiro do Norte - CE,2016,40 a 44 anos,6.0
2313104,Tabuleiro do Norte - CE,2016,45 a 49 anos,
2313104,Tabuleiro do Norte - CE,2016,50 anos ou mais,
2313104,Tabuleiro do Norte - CE,2016,Ignorada,
2313104,Tabuleiro do Norte - CE,2017,Total,369.0
2313104,Tabuleiro do Norte - CE,2017,Menos de 15 anos,1.0
2313104,Tabuleiro do Norte - CE,2017,15 a 19 anos,55.0
2313104,Tabuleiro do Norte - CE,2017,20 a 24 anos,98.0
2313104,Tabuleiro do Norte - CE,2017,25 a 29 anos,103.0
2313104,Tabuleiro do Norte - CE,2017,30 a 34 anos,69.0
2313104,Tabuleiro do Norte - CE,2017,35 a 39 anos,39.0
2313104,Tabuleiro do Norte - CE,2017,40 a 44 anos,4.0
2313104,Tabuleiro do Norte - CE,2017,45 a 49 anos,
2313104,Tabuleiro do Norte - CE,2017,50 anos ou mais,
2313104,Tabuleiro do Norte - CE,2017,Ignorada,
2313104,Tabuleiro do Norte - CE,2018,Total,383.0
2313104,Tabuleiro do Norte - CE,2018,Menos de 15 anos,2.0
2313104,Tabuleiro do Norte - CE,2018,15 a 19 anos,64.0
2313104,Tabuleiro do Norte - CE,2018,20 a 24 anos,97.0
2313104,Tabuleiro do Norte - CE,2018,25 a 29 anos,103.0
2313104,Tabuleiro do Norte - CE,2018,30 a 34 anos,77.0
2313104,Tabuleiro do Norte - CE,2018,35 a 39 anos,24.0
2313104,Tabuleiro do Norte - CE,2018,40 a 44 anos,8.0
2313104,Tabuleiro do Norte - CE,2018,45 a 49 anos,1.0
2313104,Tabuleiro do Norte - CE,2018,50 anos ou mais,
2313104,Tabuleiro do Norte - CE,2018,Ignorada,7.0
2313104,Tabuleiro do Norte - CE,2019,Total,399.0
2313104,Tabuleiro do Norte - CE,2019,Menos de 15 anos,1.0
2313104,Tabuleiro do Norte - CE,2019,15 a 19 anos,56.0
2313104,Tabuleiro do Norte - CE,2019,20 a 24 anos,103.0
2313104,Tabuleiro do Norte - CE,2019,25 a 29 anos,95.0
2313104,Tabuleiro do Norte - CE,2019,30 a 34 anos,92.0
2313104,Tabuleiro do Norte - CE,2019,35 a 39 anos,47.0
2313104,Tabuleiro do Norte - CE,2019,40 a 44 anos,5.0
2313104,Tabuleiro do Norte - CE,2019,45 a 49 anos,
2313104,Tabuleiro do Norte - CE,2019,50 anos ou mais,
2313104,Tabuleiro do Norte - CE,2019,Ignorada,
2313203,Tamboril - CE,2014,Total,303.0
