NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;D7C;D7N;D8C;D8N;MC;MN;V
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;165
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;47
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;601
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;53
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;133
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;139
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;160
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;89
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;23
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;547
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;43
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;113
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;137
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;150
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;76
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;24
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2022;2022;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;1185
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;4
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;90
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;257
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;287
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;286
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;196
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;65
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;599
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;44
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;124
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;134
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;151
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;115
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;30
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;586
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;46
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;133
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;153
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;135
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;81
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;35
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2023;2023;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;1260
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;7
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;103
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;198
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;340
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;319
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;227
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;62
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;2
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;660
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;6
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;52
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;114
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;181
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;158
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;115
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;31
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;1
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;600
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;51
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;84
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;159
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;161
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;112
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;31
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;1
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304285;Eusébio - CE;218;Nascidos vivos ocorridos no ano;2024;2024;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;230
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;35
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;59
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;52
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;53
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;24
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;5
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;119
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;17
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;28
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;29
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;32
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;10
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;3
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;111
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;18
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;31
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;23
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;21
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;14
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;2
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2304301;Farias Brito - CE;218;Nascidos vivos ocorridos no ano;2020;2020;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
