NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;D7C;D7N;D8C;D8N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Mês do nascimento (Código);Mês do nascimento;Sexo (Código);Sexo;Local do nascimento (Código);Local do nascimento;Número de nascidos por parto (Código);Número de nascidos por parto;Idade da mãe na ocasião do parto (Código);Idade da mãe na ocasião do parto;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;48
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;13
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;306
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;45
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;122
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;105
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;26
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;7
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;259
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;45
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;109
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;76
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;22
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;6
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;547
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;83
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;266
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;139
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;35
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;19
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;291
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;42
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;150
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;66
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;16
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;14
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;256
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;41
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;116
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;73
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;19
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;5
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;567
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;70
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;220
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;178
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;57
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;33
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;6
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;298
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;40
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;125
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;82
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;28
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;17
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;269
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;30
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;95
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;96
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;29
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;16
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;3
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;645
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;4
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;91
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;163
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;177
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;109
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;83
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;17
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;346
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;50
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;87
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;91
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;58
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;49
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;10
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;299
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;4
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;41
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;76
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;86
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;51
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;34
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;7
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2305803;Ipu - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
